ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
cceb6465733d4bcfadb0053d93c72653,5000,64.2403516399,0,45.7406165313,-0.0696809346329,log,0.916928910932,,4,8,-1,2,1,7,0,0,0,0,6,5,811598
0a82551dadea4e9fa3028cddd3259023,5000,64.1584016252,0,-73.8415095808,-0.299288067812,log,0.966852101838,,4,8,-1,2,1,7,0,0,0,0,6,6,354773
cacb6ea37dd244408fde17147d474458,5000,66.11135736930001,0,-559.220123174,0.165968630766,log,0.955154621929,,4,8,-1,2,1,7,0,0,0,0,6,7,140007
7c1ec6f77cf04888ad8d381be7790b6e,5000,59.3996341066,0,-3.82330464803,-0.08137111071280001,log,0.933777835649,,4,8,-1,2,1,7,0,0,0,0,6,8,306282
8a620ada08b94e9298b501d9335d0de7,5000,11.899959369300001,0,-1.6078682106400002,1.9385848993900001,poly,0.8708901049500001,,1,1,-1,2,7,1,0,0,0,0,8,0,556009
09a6cb94a1114a03a4568dec098d37f7,5000,28.922077457199997,0,-0.10195271590399999,-4.8003818248400005,poly,0.834090061358,,2,2,-1,2,7,1,0,0,0,0,8,1,592112
8e2270ce35fe42fe9a8898c71e00c55e,5000,28.1337266593,0,0.905079408046,2.0761754091099998,poly,0.8510811231380001,,3,2,-1,2,7,1,0,0,0,0,8,2,934206
afa473ee09d848c99c127c1a3fdd852c,5000,40.804681408,0,2.49353574971,3.8138824378,poly,0.8523762665989999,,1,3,-1,2,7,1,0,0,0,0,8,3,218985
3117964a183040b5a3d8faac94abb750,5000,23.6992225594,0,195.62793547099997,-2.9311093524799996,poly,0.850494166489,,1,3,-1,2,7,1,0,0,0,0,8,4,570050
99d6601461b84926b7482c253c652881,5000,16.2135076346,0,1.64627522372,-4.5052849835,poly,0.827748802577,,2,3,-1,2,7,1,0,0,0,0,8,5,44639
7237e7a624664414afe159630bf02c2e,5000,23.324348894899998,0,1.49387821347,2.5628753423900004,poly,0.859577377289,,2,2,-1,2,7,1,0,0,0,0,8,6,411479
2736405d93e2444ba206714e976503c3,5000,22.906046311300003,0,-1.66752765105,-7.06046480255,poly,0.862550867157,,3,3,-1,2,7,1,0,0,0,0,8,7,758632
1d1f1d157b814a5a9ddda8cca2d7073e,5000,11.4000483647,0,-0.56313949462,8.746851616619999,poly,0.825277258484,,3,1,-1,2,7,1,0,0,0,0,8,8,860017
290268c498894edca43b381f2a2ca8c9,5000,27.643443558,0,19.6634428611,6.26844203092,poly,0.86603453,,3,1,-1,2,7,1,0,0,0,0,8,9,931120
2550a226b940462dbb414b115f5ae8f3,5000,7.0543720178100005,0,-2.72303647322,-0.450344288882,poly,0.895734682186,0.51389834237,3,2,-1,7,0,3,0,0,0,0,9,0,267061
e8635ae8d5f249bd88e1d972317b3c8d,5000,16.0173013868,0,0.8106664178569999,0.105787816242,poly,0.855277470709,0.51389834237,1,2,-1,7,0,3,0,0,0,0,9,1,239629
48c80d52d6dd495d8725bf9c9fd01041,5000,3.3209429764599996,0,-52.3150231226,-2.86309877458,poly,0.863171284215,0.51389834237,1,2,-1,7,0,3,0,0,0,0,9,2,414388
e9aaf6dffbae4d6c818636ca2c7216dd,5000,24.183435446300003,0,41.886455266,-2.9556092366500004,poly,0.825888583684,0.51389834237,2,2,-1,7,0,3,0,0,0,0,9,3,74968
dc5585ea467b4d03bad288132d58454b,5000,31.4955141397,0,56.18263704899999,-2.03705739393,poly,0.856288269091,0.51389834237,2,3,-1,7,0,3,0,0,0,0,9,4,631056
1760b829963f45679cbed4a957c439be,5000,14.7614196561,0,-12.357011359100001,-0.0915007535208,poly,0.8609744661759999,0.51389834237,1,3,-1,7,0,3,0,0,0,0,9,5,670478
159b072756a84ee9b358f22becd0d869,5000,13.7860972779,0,-3.11944951046,-0.629858905523,poly,0.8458165081290001,0.51389834237,2,3,-1,7,0,3,0,0,0,0,9,6,945333
76b6f6069ddf45f1a1af4637bd131fc8,5000,4.1125859867,0,21.9020832853,-1.77106934205,poly,0.846930002799,0.51389834237,2,3,-1,7,0,3,0,0,0,0,9,7,738720
36adbe3d975541b99459e0aa1ead4bde,5000,33.4323272873,0,-1.4780844198199998,-0.21082066264600002,poly,0.8389946342560001,0.51389834237,2,2,-1,7,0,3,0,0,0,0,9,8,696634
43c7574ff9784a4d918e5a8f1adb35f3,5000,13.333719410899999,0,187.619226516,2.78211629575,poly,0.850906560642,0.51389834237,2,3,-1,7,0,3,0,0,0,0,9,9,498691
84bdfece754f4a3583495a5a1a9c2398,5000,18.262675699000003,0,-58.2600434899,0.42247086050300003,log,0.8436419742649999,,2,9,-1,1,0,9,0,0,0,0,10,0,34
59fdc6c44d474b1cb73d4e7ad8403e68,5000,14.592337692200001,0,30.2885897444,1.02464985025,exp,0.854246066886,,2,9,-1,1,0,9,0,0,0,0,10,1,132990
9508b246c3264e5dafd26c3dcf34d3bb,5000,29.835736827199998,0,-102.470508221,0.636931460293,log,0.8569685658399999,,2,9,-1,1,0,9,0,0,0,0,10,2,947812
cae79d12a23c4df49139d9c5d6b81988,5000,20.6240893698,0,-170.65378359,-6.54616571722,exp,0.858351312641,,2,9,-1,1,0,9,0,0,0,0,10,3,538551
f646c589402246e881d66de89030c5b5,5000,27.6634882836,0,-54.3145342737,-0.294238057841,exp,0.8630082937540001,,2,9,-1,1,0,9,0,0,0,0,10,4,990868
3912efad487640ce801c92c66b6b6c5d,5000,10.6914810322,0,21.4980756439,0.257760142764,exp,0.86227138654,,2,9,-1,1,0,9,0,0,0,0,10,6,182845
7237da66a5894143a0c8b758a371684b,5000,6.469503227070001,0,-167.637781267,0.613283829898,log,0.8170169526800001,,2,9,-1,1,0,9,0,0,0,0,10,7,72552
ca66b0916b244c1995167c6cce2609ac,5000,11.8507497024,0,92.2984580068,0.416035081189,log,0.893810090792,,2,9,-1,1,0,9,0,0,0,0,10,8,937554
6b0f0691e27145fcb0d32073ef4cebb1,5000,26.703910149400002,0,-10.0001172143,-0.062174973256,exp,0.8327858619140001,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,0,710442
31df0f011d52492ca09edfbd89d28981,5000,31.163538338800002,0,-54.523639726000006,0.271629788419,log,0.857247633074,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,1,747681
59adb576cc4749a98620b21d9be50565,5000,21.6365510318,0,-4.93943376889,-0.050740903777300006,exp,0.8687945192479999,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,2,689269
81f48345205f4de9b6375880d1d479e0,5000,20.248382325999998,0,-0.25165929944000004,-0.00557987406955,log,0.8742515998360001,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,3,306012
f8feb61f74744b13ac09f00e3f24e915,5000,25.0086951605,0,8.49499971418,0.0463409675352,exp,0.880199680951,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,4,963395
85150ec691854843817f4116008075e4,5000,29.222403557800003,0,-241.83937739200002,4.34961096019,log,0.8643783626010001,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,5,10707
3f60e679c3e5428397428f45f8fbd3df,5000,22.2464523041,0,-72.67135664359999,-0.16159630123299998,log,0.85611772561,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,6,374164
9da71098f7cc454f953ab3de4bc0840c,5000,11.3361961396,0,16.7975444916,-0.10136241068499999,log,0.8265237173569999,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,7,947478
7e7d868a454447129812e42fab12eff4,5000,27.471460811900002,0,-55.7414299702,-0.488261423547,exp,0.836866189911,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,8,315832
1ad46df8411b4a79b900d259524faae9,5000,28.7436096027,0,-16.5616771913,-0.171124720432,exp,0.844972699697,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,9,534680
fbbc56c7003a4abab0ce3b781ea1ef7a,5000,27.6186217361,0,-15.1472549336,4.88229446773,poly,0.975263740404,,1,2,-1,6,3,1,0,0,0,0,12,0,950076
5cb89206fa82437ab891543d6b6c8876,5000,15.495287036099999,0,-0.08401664884919999,-3.1682222499400003,poly,0.964247750939,,2,1,-1,6,3,1,0,0,0,0,12,2,120536
ccb7072134234d8c97302ef309823853,5000,16.3553517525,0,9.84520085513,-2.86094427246,poly,0.943481259403,,2,2,-1,6,3,1,0,0,0,0,12,3,149489
936dfc292b774c56a2ecdeaf86cacd6c,5000,2.93975385942,0,0.38653309776699996,-10.3470875948,poly,0.970592637004,,3,1,-1,6,3,1,0,0,0,0,12,4,464073
dd9a16db11a14a60af0e96eebaa4b524,5000,11.139390766099998,0,0.478880655022,4.1672692714699995,poly,0.953858217877,,3,3,-1,6,3,1,0,0,0,0,12,5,451751
c606841befb24523ad2ed3d402691d67,5000,3.5315277244199996,0,4.98974728602,-2.4703198734200003,poly,0.958380151991,,1,3,-1,6,3,1,0,0,0,0,12,6,542676
58b3dd527b624fbea1faf1520ccc802f,5000,20.3700414086,0,-0.0802259025852,0.113156753361,poly,0.980264355709,,1,3,-1,6,3,1,0,0,0,0,12,7,4693
a41585ce27e34e688b9084ac6f793ea5,5000,14.634042591400002,0,0.360343799909,0.712897448995,poly,0.945285106806,,1,3,-1,6,3,1,0,0,0,0,12,9,370255
174d3a9865654786b4cc38615d77db24,5000,31.4027456456,0,-2.00335940182,-0.125046035443,poly,0.971201423235,0.480898346963,2,3,-1,0,8,2,0,0,0,0,13,0,131939
255068e348564af0b2c1174308684781,5000,45.9522992892,0,-86.75445231719999,2.85790582499,poly,0.948048345271,0.480898346963,3,2,-1,0,8,2,0,0,0,0,13,1,30178
813932cff15b4dca83ea8829067c9a9b,5000,29.846199456300003,0,-41.3139596007,-3.16946348435,poly,0.9860441723989999,0.480898346963,3,3,-1,0,8,2,0,0,0,0,13,2,985888
0ea1500e1289461ebbfb3eabbbbba57a,5000,12.754551543699998,0,1.2592088935299999,0.627392364714,poly,0.944494650367,0.480898346963,3,1,-1,0,8,2,0,0,0,0,13,3,811046
d77dd82800cf49a2b7e04754e0336629,5000,33.296361348299996,0,0.393681236445,-0.383369858132,poly,0.957729408177,0.480898346963,3,2,-1,0,8,2,0,0,0,0,13,4,907121
516a9420e84b4351bf014b2454698766,5000,14.3043484202,0,-7.9261478171899995,2.14336605996,poly,0.927092787363,0.480898346963,3,2,-1,0,8,2,0,0,0,0,13,6,346278
633c1122ffb74ddfb61e355165da0541,5000,36.8696830923,0,-4.28799888409,-1.9997042297999998,poly,0.9731816215200001,0.480898346963,3,3,-1,0,8,2,0,0,0,0,13,7,770447
1ad972ec77954bcd941637125088173c,5000,31.2183590805,0,2.06249337447,-0.026726200327,poly,0.982130883236,0.480898346963,2,2,-1,0,8,2,0,0,0,0,13,8,969005
fcfce09ca94e4ee3bfeed741af046a90,5000,20.814231177699998,0,-32.7555617338,-2.17513491262,poly,0.977013025704,0.480898346963,2,2,-1,0,8,2,0,0,0,0,13,9,293697
0147510157ef42798adc90c531982344,5000,21.838202070300003,0,60.2311505916,-1.122729469,log,0.966339919332,,8,5,-1,5,2,3,0,0,0,0,14,0,219
74e258d8a83a4835bb73f6d73cbdd342,5000,12.1316477951,0,-21.28564021,-0.17185975492699998,log,0.949874130386,,8,5,-1,5,2,3,0,0,0,0,14,4,385797
3c744cc6825e4521961507b43c00a9f7,5000,15.7629570879,0,1.5204829401299997,0.0173693033519,log,0.958911172644,,8,5,-1,5,2,3,0,0,0,0,14,5,525050
257d28c7906c4021a0fb1fc031302e8d,5000,24.913370453400002,0,4.52300926632,0.0260714113093,log,0.9768876678210001,,8,5,-1,5,2,3,0,0,0,0,14,6,872372
e88e3c4801c84a79a0ebe80b768c6820,5000,15.196218580999998,0,116.608558367,-0.13867788886399998,log,0.939803212289,,8,5,-1,5,2,3,0,0,0,0,14,7,999169
7f41411432ba4b21a3698d2998d38fc6,5000,24.7071942777,0,-45.99210788600001,-0.28337785536800003,exp,0.923658119054,,8,5,-1,5,2,3,0,0,0,0,14,8,372397
92e80a9a3e2d467aa0ed8eed91bcc00c,5000,6.8571206900999995,0,20.4022031676,0.18249554242600002,log,0.9507080889899999,,8,5,-1,5,2,3,0,0,0,0,14,9,948415
aae515ea986442ae86380e2812e02703,5000,14.8665004671,0,-49.386372379899996,-0.13572759396,exp,0.9428878767810001,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,0,167046
7a613fea42874b8d9415f2209b8f44f7,5000,23.7071761634,0,-0.831817271727,-0.00821395844097,exp,0.934093477977,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,1,943077
dcf399783baa4dd2aa8839038b138aae,5000,24.5009327473,0,3.4402107058999998,0.03636750014,exp,0.992525386013,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,2,570640
a5ccce3936d241b4b9aaf23c4016315c,5000,22.9730291163,0,-77.654033185,0.17816085103300003,log,0.977171016599,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,3,729102
fcdeb55efbf34482a2e0d9e2227cd9e1,5000,6.399040990980001,0,-234.27211463700002,0.686112479036,log,0.914574837391,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,4,547973
7c2e65f2d84848a2b30ecbbe582b82b8,5000,1.10504514919,0,4.32954994492,0.550306608287,exp,0.923779665022,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,5,557609
2f21e7abefa342889bd2e5e95e7b5155,5000,4.42503900483,0,39.2247437745,-0.478917065468,log,0.998917108071,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,6,836306
45eff6f1b7954dc786845d249e2034e7,5000,21.9459496185,0,-2.91817083,-0.0274512338281,exp,1.0,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,7,446121
26cab4dc2ccb4d70a644f675ba41c501,5000,13.871890404,0,4.35967334803,0.0810777669697,exp,0.9536437620010001,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,8,293887
164e0e0ccde34cc289ae506203cfc434,5000,15.659466419500001,0,-123.71265562100001,0.6896158891840001,log,0.991896859968,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,9,551334
65dc908a87f141c68e68f938bcbe7adf,5000,54.638479432,0,2.73059230159,-4.67147432877,poly,0.8526372006399999,,2,3,-1,5,10,5,0,0,0,0,16,1,659551
1a38a06b2b6b4bf581948d7d438132bb,5000,54.8205218943,0,23.3346656298,5.367041991640001,poly,0.840870261789,,3,2,-1,5,10,5,0,0,0,0,16,5,744333
4463e3f5f9d645afaf88a5ccd4d59bd2,5000,58.9622389864,0,-1.46959418197,6.81178025225,poly,0.8748122065620001,,2,3,-1,5,10,5,0,0,0,0,16,6,171994
73dfca099c0443d0b80339feade2ed48,5000,51.2482913914,0,-0.009110277430139998,1.4010510691,poly,0.832895339471,,3,3,-1,5,10,5,0,0,0,0,16,7,586602
77c257146d1a4309812c4bb2ce0e6482,5000,56.1620877161,0,21.5818400777,4.01176094694,poly,0.842864931425,,1,1,-1,5,10,5,0,0,0,0,16,9,676488
24bb2ebae9124c748189c6cedd305861,5000,61.9092213189,0,-228.163887161,-0.304856716147,poly,0.855158845021,0.480898346963,1,1,-1,8,0,12,0,0,0,0,17,0,591097
8c23addfce2e4cdfbae25aa4afbc40b3,5000,64.928188099,0,-5.506498681390001,-0.148096401375,poly,0.850218758723,0.480898346963,1,2,-1,8,0,12,0,0,0,0,17,1,837355
f789718c12ef49c689bbc7af1ba90644,5000,58.4054726248,0,-11.188295956600001,0.256588965102,poly,0.867631374234,0.480898346963,1,1,-1,8,0,12,0,0,0,0,17,2,698979
dcc9a378da1b4c4c9b753ed99c69b58e,5000,59.1795575317,0,-0.41335178537600004,1.1426744719700002,poly,0.8697036087109999,0.480898346963,3,2,-1,8,0,12,0,0,0,0,17,3,563921
1fa62054f2924fccb2d895e4ffb6f73d,5000,51.2908570829,0,-6.48072560471,0.9645279734890001,poly,0.823282976643,0.480898346963,3,1,-1,8,0,12,0,0,0,0,17,4,362632
8fa781a2999b407ea48bc7d7fc0a2f53,5000,57.0664344282,0,5.68594407462,1.4493135679700002,poly,0.825821922287,0.480898346963,3,2,-1,8,0,12,0,0,0,0,17,5,139127
04e6ca582a1146229a876880ef7eb6f8,5000,37.8485872455,0,-2.33593081929,-3.15855258783,poly,0.8720457367829999,0.480898346963,3,2,-1,8,0,12,0,0,0,0,17,6,253891
83ac04d8c9794429bd23f22462f67c3e,5000,39.1529704675,0,12.300951355,0.305851477418,poly,0.817845121623,0.480898346963,3,3,-1,8,0,12,0,0,0,0,17,7,675700
799a3335488e4c1a918ce30c50888037,5000,52.0515249809,0,-9.48050155142,-1.7531760983099998,poly,0.827370534313,0.480898346963,3,1,-1,8,0,12,0,0,0,0,17,8,967376
d77bd5cbfe09419ea1f1b70febb03e9f,5000,29.9529290701,0,-0.0451219148838,-0.00648693949624,poly,0.853118003923,0.480898346963,1,3,-1,8,0,12,0,0,0,0,17,9,536073
494f68e34492402998cfb01af5b2dd40,5000,71.3744474257,0,1.54095512876,0.03746302820880001,log,0.850041658726,,17,14,-1,6,10,4,0,0,0,0,18,1,584833
299bea0dbdcb403cb17b0e84c7133edf,5000,46.1638957279,0,7.070807123080001,0.46800059100599994,exp,0.852812677464,,17,14,-1,6,10,4,0,0,0,0,18,2,700341
9b760759e6b74f72a3768da17dbe7349,5000,47.30609463060001,0,0.541442871598,0.011694086979100002,log,0.8456090647600001,,17,14,-1,6,10,4,0,0,0,0,18,3,846077
0c7fabcf73014900a82303b83a6716c6,5000,57.6573971067,0,5.124432077290001,0.068747126041,log,0.865620298003,,17,14,-1,6,10,4,0,0,0,0,18,6,466607
59488956dce343a8a16992d2a01d7849,5000,48.3291336614,0,8.42671398469,0.0984292947334,exp,0.847027041559,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,1,161705
cbd14f9982aa488c8ea1f34f621a87e2,5000,48.4868198924,0,14.0929018444,0.11091140246200001,exp,0.843777249458,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,2,311324
0dae29d741ed4535a2375bc681fda849,5000,70.4704453112,0,22.844931486999997,0.296031882802,exp,0.881554199529,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,3,160341
c92cc443f07b4c1ea78d267f35927a74,5000,70.23392887199999,0,-6.858013549880001,0.146139250514,log,0.8225943558930001,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,4,949283
c2aeb5106da14513a8f1f2a3bcbb7423,5000,67.3308044563,0,-1.17865345866,-0.0103082901086,exp,0.877103152649,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,6,623338
4a12d40aa2dd48bda4ce26a346744edb,5000,45.9821897779,0,43.87407609939999,-1.23380177469,log,0.848310793944,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,9,510703
b3bbaa66803a475da419a9ccbbf0b3b3,5000,56.0844316251,0,-0.0206028380716,1.1663531542299999,poly,0.919035151064,,1,2,-1,9,10,1,0,0,0,0,20,0,282253
78d94b9f4cc944aea8d826d24a0529a0,5000,59.5963326293,0,-8.22108917421,-12.8079553601,poly,0.9636476125929999,,3,2,-1,9,10,1,0,0,0,0,20,1,473476
557e9c4e9c98464c8db0832dc9931f90,5000,72.6808567605,0,0.015584659231399999,-1.2436459619700002,poly,0.9811000590090001,,2,2,-1,9,10,1,0,0,0,0,20,2,223465
e287d1157e6c4d77b366136ba4192b8f,5000,63.4839194483,0,0.0109404233068,-1.7945548262900002,poly,0.953510832814,,3,1,-1,9,10,1,0,0,0,0,20,3,120686
fe527da822c44345ba38df9f61a95d07,5000,58.1727023765,0,11.2294960769,1.97249710168,poly,0.933238269815,,1,1,-1,9,10,1,0,0,0,0,20,4,95983
082097a92fcb4fe1a675e8e40a085e51,5000,59.5459144505,0,0.173627100279,7.189886468939999,poly,0.972538096518,,1,3,-1,9,10,1,0,0,0,0,20,6,415438
d1730d0fe910484aaf295656a6ba7b29,5000,40.942027624299996,0,15.511182717,2.83545802246,poly,0.9279371565700001,0.34597625626100004,1,1,-1,3,15,2,0,0,0,0,21,0,561677
e7b1b5a64cca411f8b0143d2d5373acc,5000,42.741119701500004,0,-24.0470564371,1.11138370168,poly,0.9722320952850001,0.34597625626100004,2,1,-1,3,15,2,0,0,0,0,21,1,409758
247865e619c945558a109b30822c1cfa,5000,66.925514452,0,3.54052967574,-0.467649682199,poly,0.946933871661,0.34597625626100004,1,3,-1,3,15,2,0,0,0,0,21,2,289069
e29eaba0d1bf4b83911bed691ca097a6,5000,59.3974747509,0,-9.46611633721,1.14025017759,poly,0.9904893827529999,0.34597625626100004,2,1,-1,3,15,2,0,0,0,0,21,3,658707
5abf34fc614d4d5f9a42024094637ed9,5000,37.5148242876,0,-14.4179981714,-2.6198529485599997,poly,0.944964240741,0.34597625626100004,3,1,-1,3,15,2,0,0,0,0,21,4,110770
a6b8e28fb5b84b4c9556bfc7825da291,5000,51.5410339491,0,-10.3685073891,1.1136363182100002,poly,0.964318612003,0.34597625626100004,3,3,-1,3,15,2,0,0,0,0,21,5,391377
59884f2a217549c5ab13e43a8e4df13d,5000,52.69641125020001,0,-0.6784340226980001,-0.08860984602630001,poly,0.967207801121,0.34597625626100004,1,1,-1,3,15,2,0,0,0,0,21,7,899
bf9723106ebf407fbd4aaad21af2e005,5000,59.356640078999995,0,22.2050518009,-0.205174183565,poly,0.950632402123,0.34597625626100004,3,3,-1,3,15,2,0,0,0,0,21,8,356381
fa6bf5d30eba4726b38f459c6250980e,5000,68.8222444284,0,0.24275349261999998,0.044218634914,poly,0.95522718075,0.34597625626100004,1,3,-1,3,15,2,0,0,0,0,21,9,680339
58b50105370745e28969740a2bef0aee,5000,63.4666666071,0,-3.7364271709099994,0.00812237134864,log,0.938754039301,,19,7,-1,13,5,2,0,0,0,0,22,0,105221
1a8680b866694486b5146fa1dde00339,5000,31.5682509046,0,-0.9389934963700001,-0.020871534670099997,log,0.9387572760580001,,19,7,-1,13,5,2,0,0,0,0,22,3,398052
7f9b2da504a14860a55de4a0a19db383,5000,47.3631774472,0,-3.6030072189199998,-0.0475899682102,log,0.96350461551,,19,7,-1,13,5,2,0,0,0,0,22,5,425822
b3a5e5d730b24fd79cffc9620420e7c4,5000,57.332723640699996,0,3.2696587950700002,0.0230940151072,exp,0.9555633567380001,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,0,481762
57925ba37b3940bc93625cade59c8bf7,5000,60.7348709109,0,20.0258108469,0.41731400241800004,exp,0.941572254546,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,1,541457
966c17f7fdfe4e0c93cbc4516aca6645,5000,48.778990229099996,0,5.96789670055,0.0695508931691,exp,0.9774151574259999,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,2,371946
d0f553ecc3fd4e03949851d9c17b409e,5000,53.847110888,0,9.512242740560001,0.139160721885,exp,0.951402686656,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,3,444165
45e810ecc3844b3589fce71f1aa3c9a3,5000,44.3046165703,0,-2.6260941092200003,-0.030538029881700002,exp,0.944803144059,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,4,570594
5148aea52ead4954a7342cc410d00fec,5000,52.7202093461,0,-27.6289716301,0.573905672541,log,0.9633540565350001,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,5,176784
75d2e50ae5b84a6fbbe30a63dcd03f76,5000,60.892747875699996,0,-26.766911027,0.314082540599,log,0.9984960730600001,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,6,780802
9645c6f938b741bb93c5cbc4688822b5,5000,55.8534139269,0,25.4564541035,-0.539609872024,log,0.9566582736929999,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,7,80501
363f2aa49b2541cfb6599ba812182222,5000,62.2966609938,0,25.5730954231,-0.313579060001,log,0.9512492666069999,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,8,222955
748db651525e4c86882de24c53572367,5000,57.1562718792,0,0.915560102879,0.0163642357219,exp,0.950307308656,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,9,925789
759d3e2dc58c4096926eeafbc245445f,5000,18.5455902206,0,-0.00911054636224,3.19449302438,poly,0.863637739226,,3,3,-1,0,12,8,0,0,0,0,24,0,330759
e1524f8385e340e6b59e529db8b18eeb,5000,10.9218865749,0,16.6242557052,-8.691790672969999,poly,0.8488157158409999,,2,1,-1,0,12,8,0,0,0,0,24,1,832536
0f8e5c53d1bb4aeca79c86c7c0e09cb9,5000,29.3647479115,0,-0.789017086971,-13.7259081341,poly,0.883949737719,,3,3,-1,0,12,8,0,0,0,0,24,2,614727
e1d134fe90744c3d8390ef78b01ac2d4,5000,20.066313659400002,0,16.27585148,1.13703534405,poly,0.841654401655,,1,1,-1,0,12,8,0,0,0,0,24,3,432739
88213802f43c4784a318c54f28681f96,5000,24.037101594699998,0,0.0197346798435,13.007012835,poly,0.861417258209,,3,3,-1,0,12,8,0,0,0,0,24,5,634679
967ee02be3b94f4894f234056b80e3e5,5000,26.1455172766,0,-0.09315081475019998,-1.5407605853100002,poly,0.815443861533,,2,2,-1,0,12,8,0,0,0,0,24,7,783165
f473a0f3115e4148a310446bdb8d4d25,5000,15.894690346900001,0,-3.3201218009599995,3.50110458453,poly,0.856330812196,,1,3,-1,0,12,8,0,0,0,0,24,8,281597
fcf1161ac788473698c156b15f506078,5000,34.1636377684,0,-0.037307893500599994,2.70326012135,poly,0.801801205092,,3,1,-1,0,12,8,0,0,0,0,24,9,75445
648ace3b28564d8295c6747ea46966b8,5000,32.202090010999996,0,-0.274914419882,-0.033337368590099996,poly,0.852816838073,0.41703239142399995,2,2,-1,1,10,9,0,0,0,0,25,1,27775
8138b272bf994367af66ac2fa1dfd497,5000,29.314176445500003,0,4.15468760008,-1.85881688505,poly,0.822989240108,0.41703239142399995,2,2,-1,1,10,9,0,0,0,0,25,2,92952
d7badcd9a64748d296c74a4d95f1543a,5000,19.1543784998,0,-18.345103821600002,-1.1448334260700002,poly,0.84255235626,0.41703239142399995,1,1,-1,1,10,9,0,0,0,0,25,3,703513
a74300e219f5417b976d8346d17c42a2,5000,31.720209068400003,0,-14.734843863599998,1.06798162611,poly,0.8194784724680001,0.41703239142399995,2,3,-1,1,10,9,0,0,0,0,25,4,980079
044a3d0cff524eff8519088e561f72d0,5000,18.3644352257,0,5.478146638309999,-0.45664979108900006,poly,0.8676534361489999,0.41703239142399995,1,3,-1,1,10,9,0,0,0,0,25,5,65698
9e2224d9ae7e4218a4e0044354c1e14b,5000,18.1988269232,0,-4.49225836451,0.528987378735,poly,0.8497172614640001,0.41703239142399995,3,3,-1,1,10,9,0,0,0,0,25,6,841168
4d460013b8564614b407a74429f8264d,5000,14.799261850699999,0,-2.6370487412599997,-0.5254565392639999,poly,0.841208999858,0.41703239142399995,2,1,-1,1,10,9,0,0,0,0,25,7,809455
